season,week,status,date,category,last_modified,season_type,sport,player,team,player_id,game_id,updated_at,week_shard,company,opponent,gms_active,pos_rank_half_ppr,pos_rank_ppr,pos_rank_std,gp,st_snp,tm_def_snp,tm_off_snp,tm_st_snp,def_snp,gs,idp_qb_hit,idp_tkl,idp_tkl_ast,idp_tkl_solo,off_snp,bonus_rec_yd_100,rec_0_4,rec_td,rec_ypt,rec_20_29,bonus_fd_wr,pts_std,rec_lng,bonus_rush_rec_yd_100,rec,rec_yar,rec_fd,rec_5_9,bonus_rec_wr,rec_rz_tgt,rec_40p,pts_half_ppr,rec_air_yd,rec_ypr,rec_10_19,rec_td_40p,rec_td_lng,rec_td_50p,rush_rec_yd,rec_tgt,pts_ppr,rec_yd,rec_drop,bonus_rec_te,idp_pass_def,idp_sack,idp_sack_yd,idp_tkl_loss,fum,fum_lost,pass_rush_yd,rush_att,rush_lng,rush_yd,rush_ypa,pr,pr_ypa,pr_lng,pr_yd,idp_fum_rec,bonus_fd_te,pass_int,pass_air_yd,pass_sack_yds,pass_ypc,pass_lng,pass_rtg,bonus_pass_cmp_25,rush_fd,pass_att,pass_rz_att,pass_sack,pass_cmp,cmp_pct,pass_ypa,pass_fd,pass_yd,pass_td,bonus_fd_qb,pass_td_lng,pass_inc,rush_yac,bonus_rec_rb,bonus_fd_rb,idp_int,idp_int_ret_yd,idp_ff,pts_idp,st_tkl_solo,penalty,penalty_yd,punt_in_20,punt_net_yd,punt_yds,punts,fga,fgm,fgm_50p,fgm_lng,fgm_pct,fgm_yds,fgm_yds_over_30,kick_pts,xpa,xpm,bonus_sack_2p,sack,down_4_conv,qb_hit,down_4_pct,down_3_pct,kr_lng,down_3_conv,opp_rush_fd,off_yd_per_play,kr_ypa,opp_fd,int_ret_yd,ff,g2g_pct,rz_pct,kr,down_4_att,int,g2g_conv,kr_yd,rz_att,opp_off_yd_per_play,down_3_att,rush_tkl_loss_yd,opp_pass_fd,opp_off_yd,fum_rec,g2g_att,tkl,rz_conv,fd,rush_rz_att,off_yd,td,rush_tkl_loss,fgm_40_49,def_forced_punts,def_pr_yd,sack_yd,tkl_ast,pts_allow,def_4_and_stop,def_pr,fan_pts_allow_k,def_st_tkl_solo,def_pr_ypa,yds_allow_200_299,def_pr_lng,yds_allow,def_3_and_out,fan_pts_allow_qb,fan_pts_allow_wr,tkl_loss,def_pass_def,fan_pts_allow_te,tkl_solo,fan_pts_allow,pts_allow_7_13,fan_pts_allow_rb,yds_allow_400_449,def_kr_yd,def_kr_ypa,def_kr,def_kr_lng,pts_allow_28_34,rush_td_lng,rush_td,bonus_tkl_10p,pass_td_40p,pass_td_50p,pass_cmp_40p,rec_2pt,rec_30_39,pass_2pt,rush_btkl,st_ff,punt_tb,st_fum_rec,fg_blkd,yds_allow_350_399,misc_ret_yd,pts_allow_21_27,fum_ret_yd,yds_allow_300_349,yds_allow_450_499,pts_allow_14_20,def_st_fum_rec,bonus_pass_yd_300,bonus_rush_yd_100,bonus_rush_att_20,rush_40p,idp_fum_ret_yd,xpmiss,fgm_20_29,fgm_30_39,fgmiss,fgmiss_30_39,pts_allow_1_6,blk_kick,fgmiss_40_49,fgmiss_50p,pass_int_td,idp_blk_kick,def_td,pts_allow_35p,idp_def_td,fgmiss_20_29,xp_blkd,yds_allow_500_549,def_st_ff,fgm_0_19,bonus_def_int_td_50p,idp_pass_def_3p,punt_blkd,idp_safe,rush_2pt,blk_kick_ret_yd,def_st_td,blk_pr_td,safe,blk_kick_ret_td,rush_td_50p,rush_td_40p,st_td,bonus_pass_yd_400,pts_allow_0,kr_td,yds_allow_100_199,ff_misc,tkl_solo_misc,yds_allow_550p,fum_rec_td,bonus_rush_yd_200,bonus_rush_rec_yd_200,pr_td,bonus_rec_yd_200,fg_ret_yd,yds_allow_0_100
2022,5,,2022-10-09,stat,1667597870454,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Mike', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Harley', 'metadata': {'channel_id': '1116853488156934144', 'rookie_year': '2022', 'source_id': 'a6591ff2-5440-4d63-a45c-d5ccb0f5b375'}, 'news_updated': 1724806258944, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",CLE,8421,202210508,,5_0,sportradar,LAC,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870454,regular,nfl,"{'fantasy_positions': ['RB'], 'first_name': 'Zander', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Horvath', 'metadata': {'channel_id': '1113708684870971392', 'rookie_year': '2022'}, 'news_updated': 1724804158070, 'position': 'RB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",LAC,8428,202210508,,5_0,sportradar,CLE,1.0,74.0,74.0,74.0,1.0,15.0,67.0,71.0,21.0,,,,,,,10.0,,,,,,,0.3,,,,,,,,,,0.3,,,,,,,3.0,,0.3,,,,,,,,,,3.0,2.0,3.0,3.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870456,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Kwamie', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Lassiter', 'metadata': {'channel_id': '1113708804437995520', 'rookie_year': '2022'}, 'news_updated': 1724442614871, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 2}",CIN,8435,202210503,,5_0,sportradar,BAL,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870458,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Kenyon', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Green', 'metadata': {'channel_id': '1113708786293436416', 'genius_id': '1343237', 'rookie_year': '2022'}, 'news_updated': 1756749053763, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",HOU,8447,202210515,,5_0,sportradar,JAX,1.0,999.0,999.0,999.0,1.0,3.0,75.0,58.0,18.0,,1.0,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870460,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Cam', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jurgens', 'metadata': {'channel_id': '1113708717729148929', 'genius_id': '1343497', 'rookie_year': '2022'}, 'news_updated': 1783362015801, 'position': 'OL', 'team': 'PHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",PHI,8453,202210501,,5_0,sportradar,ARI,1.0,999.0,999.0,999.0,1.0,4.0,69.0,73.0,21.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870464,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Nicholas', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Petit-Frere', 'metadata': {'channel_id': '1113708835278712832', 'rookie_year': '2022'}, 'news_updated': 1744923351209, 'position': 'T', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",TEN,8461,202210535,,5_0,sportradar,WAS,1.0,999.0,999.0,999.0,1.0,3.0,63.0,64.0,25.0,,1.0,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870464,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Cordell', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Volson', 'metadata': {'channel_id': '1113708807407562752', 'genius_id': '1344050', 'rookie_year': '2022'}, 'news_updated': 1784236834174, 'position': 'T', 'team': 'TEN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",CIN,8464,202210503,,5_0,sportradar,BAL,1.0,999.0,999.0,999.0,1.0,3.0,65.0,63.0,16.0,,1.0,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870467,regular,nfl,"{'fantasy_positions': ['OG'], 'first_name': 'Daniel', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Faalele', 'metadata': {'channel_id': '1113708867826511872', 'genius_id': '1073952', 'rookie_year': '2022'}, 'news_updated': 1783311609501, 'position': 'T', 'team': 'NYG', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",BAL,8469,202210503,,5_0,sportradar,CIN,1.0,999.0,999.0,999.0,1.0,5.0,63.0,65.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870471,regular,nfl,"{'fantasy_positions': ['OT'], 'first_name': 'Braxton', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jones', 'metadata': {'channel_id': '1113708761043726336', 'genius_id': '1082561', 'rookie_year': '2022'}, 'news_updated': 1773099334604, 'position': 'OL', 'team': 'CHI', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",CHI,8479,202210520,,5_0,sportradar,MIN,1.0,999.0,999.0,999.0,1.0,4.0,79.0,50.0,19.0,,1.0,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870472,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Ko', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Kieft', 'metadata': {'channel_id': '1113708734615416833', 'genius_id': '1010140', 'rookie_year': '2022'}, 'news_updated': 1785447923809, 'position': 'TE', 'team': 'TB', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",TB,8484,202210533,,5_0,sportradar,ATL,1.0,999.0,999.0,999.0,1.0,17.0,66.0,79.0,18.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870474,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Chasen', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hines', 'metadata': {'channel_id': '1113708736402190336', 'rookie_year': '2022'}, 'news_updated': 1686413147776, 'position': 'G', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 3}",NE,8493,202210521,,5_0,sportradar,DET,1.0,999.0,999.0,999.0,,,58.0,60.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870476,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Theo', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jackson', 'metadata': {'channel_id': '1113708710682718208', 'genius_id': '1016277', 'rookie_year': '2022'}, 'news_updated': 1771040705730, 'position': 'DB', 'team': 'MIN', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",TEN,8496,202210535,,5_0,sportradar,WAS,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870476,regular,nfl,"{'fantasy_positions': ['OL'], 'first_name': 'Lecitus', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Smith', 'metadata': {'channel_id': '1113708800273051649', 'genius_id': '1080494', 'rookie_year': '2022'}, 'news_updated': 1695184533533, 'position': 'OL', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",ARI,8497,202210501,,5_0,sportradar,PHI,1.0,999.0,999.0,999.0,1.0,4.0,73.0,69.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870481,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Andre', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Anthony', 'metadata': {'channel_id': '1116853491147472896'}, 'news_updated': 1673922616782, 'position': 'DE', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",CHI,8512,202210520,,5_0,sportradar,MIN,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870484,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Deane', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Leonard', 'metadata': {'channel_id': '1113708691841904640', 'genius_id': '1345642', 'rookie_year': '2022'}, 'news_updated': 1773165040794, 'position': 'DB', 'team': 'LAC', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",LAC,8519,202210508,,5_0,sportradar,CLE,1.0,999.0,999.0,999.0,1.0,14.0,67.0,71.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870486,regular,nfl,"{'fantasy_positions': ['TE'], 'first_name': 'Nick', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Muse', 'metadata': {'channel_id': '1113708709697056769', 'genius_id': '1081388', 'rookie_year': '2022'}, 'news_updated': 1785774006431, 'position': 'TE', 'team': 'DET', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",MIN,8523,202210520,,5_0,sportradar,CHI,1.0,999.0,999.0,999.0,1.0,6.0,50.0,79.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870488,regular,nfl,"{'fantasy_positions': ['P'], 'first_name': 'Ryan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Wright', 'metadata': {'channel_id': '1113708708392628225', 'genius_id': '1074123', 'rookie_year': '2022'}, 'news_updated': None, 'position': 'P', 'team': 'NO', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",MIN,8528,202210520,,5_0,sportradar,CHI,1.0,999.0,999.0,999.0,1.0,6.0,50.0,79.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870490,regular,nfl,"{'fantasy_positions': ['K'], 'first_name': 'Caleb', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Shudak', 'metadata': {'channel_id': '1116853492594507776'}, 'news_updated': 1692726040749, 'position': 'K', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",TEN,8536,202210535,,5_0,sportradar,WAS,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870491,regular,nfl,"{'fantasy_positions': ['WR'], 'first_name': 'Drew', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Estrada', 'metadata': {'channel_id': '1116853493240430592'}, 'news_updated': 1683235512834, 'position': 'WR', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",HOU,8543,202210515,,5_0,sportradar,JAX,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870493,regular,nfl,"{'fantasy_positions': ['DL'], 'first_name': 'Donovan', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Jeter', 'metadata': {'channel_id': '1116853497740918784'}, 'news_updated': None, 'position': 'DT', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",WAS,8564,202210535,,5_0,sportradar,TEN,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870499,regular,nfl,"{'fantasy_positions': ['LB'], 'first_name': 'Marcelino', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'McCrary-Ball', 'metadata': {'channel_id': '1113708742769143808', 'genius_id': '1005061', 'rookie_year': '2022'}, 'news_updated': 1775784947228, 'position': 'LB', 'team': 'NYJ', 'team_abbr': None, 'team_changed_at': None, 'years_exp': 4}",SF,8618,202210505,,5_0,sportradar,CAR,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870505,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Brad', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Hawkins', 'metadata': {'channel_id': '1116853512387428352'}, 'news_updated': None, 'position': 'DB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 1}",NE,8664,202210521,,5_0,sportradar,DET,1.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,5,,2022-10-09,stat,1667597870509,regular,nfl,"{'fantasy_positions': ['DB'], 'first_name': 'Chris', 'injury_body_part': None, 'injury_notes': None, 'injury_start_date': None, 'injury_status': None, 'last_name': 'Harris', 'metadata': {'channel_id': '1116853515101143040'}, 'news_updated': 1714508718372, 'position': 'CB', 'team': None, 'team_abbr': None, 'team_changed_at': None, 'years_exp': 12}",NO,869,202210522,,5_0,sportradar,SEA,1.0,999.0,999.0,999.0,1.0,,52.0,77.0,29.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
