player_id,full_name,first_name,last_name,position,team,status
4379,Geoff Gray,Geoff,Gray,G,,Inactive
1991,Rashaad Reynolds,Rashaad,Reynolds,CB,,Active
11512,Tyrus Wheat,Tyrus,Wheat,DE,DAL,Active
12699,LaJohntay Wester,LaJohntay,Wester,WR,BAL,Active
3488,D.J. Foster,D.J.,Foster,RB,,Inactive
11044,Nick Broeker,Nick,Broeker,OL,BUF,Active
630,Phillip Adams,Phillip,Adams,CB,,Inactive
5557,Emmanuel Beal,Emmanuel,Beal,ILB,,Active
4909,Duce Staley,Duce,Staley,RB,,Inactive
1412,Shamarko Thomas,Shamarko,Thomas,SS,,Inactive
3697,Kyle Rose,Kyle,Rose,NT,,Inactive
4281,Josh Carraway,Josh,Carraway,OLB,,Inactive
13323,Rahsul Faison,Rahsul,Faison,RB,,Active
12244,DeAngelo Hardy,DeAngelo,Hardy,WR,,Active
13233,Joey Lombard,Joey,Lombard,OL,,Active
7497,Kamaal Seymour,Kamaal,Seymour,OT,,Active
489,Jamon Meredith,Jamon,Meredith,T,,Inactive
1387,Rex Burkhead,Rex,Burkhead,RB,,Active
3759,Gabe Hughes,Gabe,Hughes,TE,,Inactive
8030,Emmanuel Rugamba,Emmanuel,Rugamba,CB,,Active
5832,Mercy Maston,Mercy,Maston,CB,,Active
11122,Andrew Farmer,Andrew,Farmer,LB,SF,Inactive
6559,Tanner Volson,Tanner,Volson,C,,Active
7386,Malcolm Elmore,Malcolm,Elmore,DB,,Active
7553,Kyle Pitts,Kyle,Pitts,TE,ATL,Active
5143,Demario Richard,Demario,Richard,RB,,Active
5308,Duplicate Player,Duplicate,Player,DE,LAR,Inactive
12640,Teddye Buchanan,Teddye,Buchanan,LB,BAL,Active
1172,Don Barclay,Don,Barclay,G,,Inactive
5617,Austin Barnard,Austin,Barnard,P,,Active
5664,Trent Harris,Trent,Harris,LB,,Active
2874,Leon Mackey,Leon,Mackey,DE,,Inactive
4065,Derek Barnett,Derek,Barnett,DE,,Active
7501,Evan Foster,Evan,Foster,S,,Inactive
8410,Jequez Ezzard,Jequez,Ezzard,WR,,Active
12694,RJ Mickens,RJ,Mickens,DB,LAC,Active
5845,Dwayne Haskins,Dwayne,Haskins,QB,PIT,Active
2025,Albert Wilson,Albert,Wilson,WR,,Active
5838,Phillip Andersen,Phillip,Andersen,K,,Active
12300,Joshua Lingenfelter,Joshua,Lingenfelter,TE,,Active
767,Chris Baker,Chris,Baker,DT,,Inactive
8645,Benjie Franklin,Benjie,Franklin,CB,,Active
1523,Josh Boyd,Josh,Boyd,DT,,Inactive
11134,Kaleb Hayes,Kaleb,Hayes,CB,,Active
11304,E.J. Jenkins,E.J.,Jenkins,TE,PHI,Active
8502,Cade Mays,Cade,Mays,OL,DET,Active
10940,Nick Herbig,Nick,Herbig,LB,PIT,Active
5534,Elijah Campbell,Elijah,Campbell,DB,NYG,Active
4746,Ryan Reid,Ryan,Reid,CB,,Active
7970,Ar'Darius Washington,Ar'Darius,Washington,DB,NYG,Active
19,Joe Flacco,Joe,Flacco,QB,CIN,Active
12329,Cade Beresford,Cade,Beresford,OL,,Active
5296,Elijah Wellman,Elijah,Wellman,FB,,Active
7782,Isaiah McDuffie,Isaiah,McDuffie,LB,GB,Active
2782,Dominique Davis,Dominique,Davis,DE,,Active
12301,Treylen Brown,Treylen,Brown,C,,Active
11279,Chim Okorafor,Chim,Okorafor,OT,,Active
13352,Lincoln Pare,Lincoln,Pare,RB,,Active
4216,Desmond King,Desmond,King,DB,,Active
2160,Zac Kerin,Zac,Kerin,G,,Inactive
4363,Demetrious Cox,Demetrious,Cox,SS,,Inactive
13567,VJ Payne,VJ,Payne,DB,NYJ,Active
3837,Kenneth Durden,Kenneth,Durden,CB,,Inactive
10941,Tyler Lacy,Tyler,Lacy,DE,DET,Active
11756,Hunter Nourzad,Hunter,Nourzad,OL,KC,Active
3466,Andrew Williamson,Andrew,Williamson,SS,,Active
1009,Bryan Walters,Bryan,Walters,WR,,Injured Reserve
10970,Henry To'oTo'o,Henry,To'oTo'o,LB,HOU,Active
8609,Hauati Pututau,Hauati,Pututau,DT,,Active
2678,Ray Drew,Ray,Drew,DE,,Active
12967,Jacolby George,Jacolby,George,WR,,Active
3865,Chris Edwards,Chris,Edwards,DB,,Inactive
4553,Dieugot Joseph,Dieugot,Joseph,OT,,Inactive
3053,Shane McDermott,Shane,McDermott,G,,Inactive
14017,Brett Weaver,Brett,Weaver,TE,,Active
1524,Kevin Dorsey,Kevin,Dorsey,WR,,Inactive
1250,Will Johnson,Will,Johnson,TE,,Inactive
11129,Nic Melsop,Nic,Melsop,T,,Active
7246,Drake Dorbeck,Drake,Dorbeck,T,,Active
2519,Neal Sterling,Neal,Sterling,TE,,Inactive
6624,Joshua Simmons,Joshua,Simmons,CB,,Active
13228,Ife Adeyi,Ife,Adeyi,WR,,Active
2721,Chris Harper,Chris,Harper,WR,,Inactive
6459,Sean Modster,Sean,Modster,WR,,Active
12264,Cole Beck,Cole,Beck,WR,,Active
2735,Thurston Armbrister,Thurston,Armbrister,LB,,Inactive
801,Charles Clay,Charles,Clay,TE,,Active
4911,Quinton Schooley,Quinton,Schooley,C,,Active
4275,Justin Senior,Justin,Senior,OT,,Active
306,DeAngelo Williams,DeAngelo,Williams,RB,,Inactive
3484,Nelson Spruce,Nelson,Spruce,WR,,Inactive
2676,Zach Vigil,Zach,Vigil,LB,,Inactive
6374,Drew Belcher,Drew,Belcher,TE,,Active
4054,Mo Alie-Cox,Mo,Alie-Cox,TE,IND,Active
1450,Ace Sanders,Ace,Sanders,WR,,Inactive
1966,Ryan Lankford,Ryan,Lankford,WR,,Inactive
7944,Michael Strachan,Michael,Strachan,WR,,Active
11319,Truman Jones,Truman,Jones,DE,TEN,Active
219,Mario Williams,Mario,Williams,DE,,Inactive
2919,Tyler McDonald,Tyler,McDonald,WR,,Inactive
7740,Kobe Jones,Kobe,Jones,LB,,Active
1550,Ryan Griffin,Ryan,Griffin,QB,,Active
4969,Vita Vea,Vita,Vea,DT,TB,Active
13108,Julian Fleming,Julian,Fleming,WR,,Active
623,Rodger Saffold,Rodger,Saffold,G,,Active
557,Perrish Cox,Perrish,Cox,CB,,Inactive
11794,Micah Abraham,Micah,Abraham,CB,,Active
6930,Trystan Colon,Trystan,Colon,C,JAX,Active
3423,Robbie Chosen,Robbie,Chosen,WR,,Active
3175,Jack Conklin,Jack,Conklin,OT,,Active
1897,Nikita Whitlock,Nikita,Whitlock,FB,,Inactive
12121,Deshaun Fenwick,Deshaun,Fenwick,RB,,Active
3723,Josh James,Josh,James,G,,Active
1282,Ryan Davis,Ryan,Davis,DE,,Injured Reserve
406,John Phillips,John,Phillips,TE,,Inactive
3496,Stephen Anderson,Stephen,Anderson,TE,,Active
1,GJ Kinne,GJ,Kinne,QB,,Inactive
4813,Marvin Bracy,Marvin,Bracy,WR,,Active
11365,Tyreque Jones,Tyreque,Jones,DB,,Active
1800,Jordan Matthews,Jordan,Matthews,TE,,Active
7795,Rodarius Williams,Rodarius,Williams,CB,,Active
5907,Vosean Joseph,Vosean,Joseph,OLB,,Inactive
6702,Andrew Jacas,Andrew,Jacas,K,,Inactive
2780,Ian Wild,Ian,Wild,S,,Inactive
591,Major Wright,Major,Wright,SS,,Inactive
4833,Connor Bozick,Connor,Bozick,G,,Active
833,Jordan Cameron,Jordan,Cameron,TE,,Inactive
7964,Leighton McCarthy,Leighton,McCarthy,LB,,Inactive
7634,Jamin Davis,Jamin,Davis,LB,PIT,Active
7846,Caleb Johnson,Caleb,Johnson,LB,,Active
4209,Danny Isidora,Danny,Isidora,OL,,Active
2537,Mario Alford,Mario,Alford,WR,,Inactive
3953,Austin Trainor,Austin,Trainor,QB,,Inactive
12258,Buddha Jones,Buddha,Jones,NT,,Active
5100,Jordan Wilkins,Jordan,Wilkins,RB,,Active
7938,Hunter Kampmoyer,Hunter,Kampmoyer,TE,,Active
12848,Josh Kelly,Josh,Kelly,WR,HOU,Active
404,Jon Kitna,Jon,Kitna,QB,,Inactive
7392,Javelin Guidry,Javelin,Guidry,CB,,Active
4847,Mikey Bart,Mikey,Bart,DE,,Active
2758,Brennen Beyer,Brennen,Beyer,ILB,,Inactive
11376,Richard Gouraige,Richard,Gouraige,OL,,Active
7381,Niko Lalos,Niko,Lalos,DE,,Active
1872,Timmy Jernigan,Timmy,Jernigan,DT,,Active
13552,Anterio Thompson,Anterio,Thompson,DT,ATL,Active
7199,Josh Nurse,Josh,Nurse,DB,,Inactive
698,Charlie Whitehurst,Charlie,Whitehurst,QB,,Inactive
6221,Justin Skule,Justin,Skule,OT,TB,Active
8698,Jake Tonges,Jake,Tonges,TE,SF,Active
3453,Josh Ferguson,Josh,Ferguson,RB,,Active
4385,Kalif Phillips,Kalif,Phillips,RB,,Active
1623,Marcus Cromartie,Marcus,Cromartie,FS,,Injured Reserve
7013,Steven Montez,Steven,Montez,QB,,Active
8084,Mark Gilbert,Mark,Gilbert,CB,,Inactive
11849,Karsen Barnhart,Karsen,Barnhart,OL,GB,Active
2745,Brad Bars,Brad,Bars,DE,,Inactive
2193,Darrin Reaves,Darrin,Reaves,RB,,Inactive
7862,T.J. Vasher,T.J.,Vasher,WR,,Active
12459,Player Invalid,Player,Invalid,RB,,Inactive
10233,Max Duggan,Max,Duggan,QB,,Active
8079,Craig Stevens,Craig,Stevens,TE,,Inactive
1517,Theo Riddick,Theo,Riddick,RB,,Injured Reserve
5354,Canon Rooker,Canon,Rooker,K,,Inactive
1396,Josh Aubrey,Josh,Aubrey,SS,,Inactive
6279,Brandon Dillon,Brandon,Dillon,TE,,Inactive
6501,C.J. Conrad,C.J.,Conrad,TE,,Active
5704,David Tepper,David,Tepper,,,Inactive
11217,Michael Ayers,Michael,Ayers,LB,,Active
85,Justin Tuck,Justin,Tuck,DE,,Inactive
11709,Matt Goncalves,Matt,Goncalves,OL,IND,Active
11161,Kendall Smith,Kendall,Smith,DB,,Active
8796,Silas Kelly,Silas,Kelly,LB,,Active
13982,Gavin Ortega,Gavin,Ortega,C,DEN,Active
8620,Segun Olubi,Segun,Olubi,LB,LV,Active
2311,Leonard Williams,Leonard,Williams,DE,SEA,Active
6351,Corrion Ballard,Corrion,Ballard,S,,Active
3587,Stefan McClure,Stefan,McClure,SS,,Inactive
11865,Jalyn Phillips,Jalyn,Phillips,DB,,Active
3777,Dillon Gordon,Dillon,Gordon,OT,,Active
5728,Kendall Calhoun,Kendall,Calhoun,OT,,Active
1007,Kevin Brock,Kevin,Brock,TE,,Inactive
4932,Nick James,Nick,James,DT,,Active
6476,D'Angelo Ross,D'Angelo,Ross,DB,CLE,Active
3005,Lavon Hooks,Lavon,Hooks,DT,,Active
3511,Aziz Shittu,Aziz,Shittu,DT,,Inactive
5776,Mark Chapman,Mark,Chapman,WR,,Active
6818,Nnamdi Madubuike,Nnamdi,Madubuike,DT,BAL,Active
2948,Brandon Cottom,Brandon,Cottom,RB,,Active
12971,Ke'Shawn Williams,Ke'Shawn,Williams,WR,CIN,Active
5635,Rashard Fant,Rashard,Fant,CB,,Active
6381,Alexander Hollins,Alexander,Hollins,WR,,Active
6016,Dax Raymond,Dax,Raymond,TE,PIT,Active
13648,Quindarius Dunnigan,Quindarius,Dunnigan,DL,JAX,Active
13660,T.J. Bollers,T.J.,Bollers,DL,JAX,Active
5538,Fred Lauina,Fred,Lauina,G,,Active
13244,R.J. Moten,R.J.,Moten,LB,,Active
11744,Dadrion Taylor-Demerson,Dadrion,Taylor-Demerson,DB,ARI,Active
3738,Jake Bernstein,Jake,Bernstein,G,,Inactive
1163,Markus Kuhn,Markus,Kuhn,DT,,Inactive
4662,Dillon DeBoer,Dillon,DeBoer,C,,Inactive
11157,Brycen Tremayne,Brycen,Tremayne,WR,CAR,Active
3471,Aaron Green,Aaron,Green,RB,,Inactive
977,Demarcus Dobbs,Demarcus,Dobbs,DE,,Inactive
2297,Glenn Winston,Glenn,Winston,RB,,Inactive
13880,Bryce Henderson,Bryce,Henderson,OL,LAR,Active
6981,Tipa Galeai,Tipa,Galeai,LB,,Inactive
881,Ricky Stanzi,Ricky,Stanzi,QB,,Inactive
4542,B.T. Sanders,B.T.,Sanders,SS,,Active
5841,Ed Oliver,Ed,Oliver,DT,BUF,Active
8366,Isaiah Graham-Mobley,Isaiah,Graham-Mobley,LB,,Active
6908,La'Mical Perine,La'Mical,Perine,RB,,Active
7710,Janarius Robinson,Janarius,Robinson,DE,,Active
1370,William Campbell,William,Campbell,G,,Inactive
3482,Elijah Shumate,Elijah,Shumate,SS,,Active
12571,Mike Green,Mike,Green,DL,BAL,Active
4569,Brian Brown,Brian,Brown,WR,,Active
8823,Alex Mollette,Alex,Mollette,OL,,Active
12120,Zuri Henry,Zuri,Henry,OL,,Active
8277,Christopher Allen,Christopher,Allen,LB,,Active
3945,Darius White,Darius,White,WR,,Inactive
12060,Aaron Casey,Aaron,Casey,LB,,Active
5525,Justin Evans,Justin,Evans,OT,,Active
4673,Algernon Brown,Algernon,Brown,FB,,Active
5007,Keke Coutee,Keke,Coutee,WR,,Active
8116,Pierre Strong,Pierre,Strong,RB,GB,Active
2518,Hayes Pullard,Hayes,Pullard,LB,,Inactive
6823,Jacob Eason,Jacob,Eason,QB,,Active
3648,Matt Weiser,Matt,Weiser,TE,,Active
7675,Wyatt Davis,Wyatt,Davis,G,,Active
1469,John Wetzel,John,Wetzel,OG,,Inactive
7619,Mathew Sexton,Mathew,Sexton,WR,,Active
7555,Jamie Newman,Jamie,Newman,QB,,Inactive
7195,John Daka,John,Daka,DE,,Active
4333,Jhaustin Thomas,Jhaustin,Thomas,DT,,Active
3251,Jordan Jenkins,Jordan,Jenkins,DE,,Inactive
4855,Simeon Rice,Simeon,Rice,DE,,Inactive
13409,Donaven McCulley,Donaven,McCulley,WR,MIA,Active
547,Shelley Smith,Shelley,Smith,G,,Inactive
6114,Zack Bailey,Zack,Bailey,G,,Active
525,Morgan Cox,Morgan,Cox,LS,TEN,Active
7585,Davis Mills,Davis,Mills,QB,HOU,Active
3284,Deon Bush,Deon,Bush,DB,,Active
12399,Caleb Chapman,Caleb,Chapman,WR,,Active
2603,Shane Wynn,Shane,Wynn,WR,,Inactive
12221,Andre Carter,Andre,Carter,DL,,Active
1632,Deveron Carr,Deveron,Carr,CB,,Inactive
3984,Taylor Symmank,Taylor,Symmank,P,,Active
1084,Trevin Wade,Trevin,Wade,CB,,Inactive
708,Frank Zombo,Frank,Zombo,LB,,Inactive
8025,Adam Prentice,Adam,Prentice,FB,DEN,Active
11406,Corey Mayfield,Corey,Mayfield,CB,,Active
7787,Damar Hamlin,Damar,Hamlin,DB,BUF,Active
8931,Josh Ali,Josh,Ali,WR,,Active
5376,Jack Cichy,Jack,Cichy,LB,,Active
11434,Seth Benson,Seth,Benson,LB,,Active
2052,Tevin Reese,Tevin,Reese,WR,,Inactive
7700,Joshua Kaindoh,Joshua,Kaindoh,DE,,Active
8633,Stephon Robinson,Stephon,Robinson,WR,,Active
5436,Emmanuel Moseley,Emmanuel,Moseley,CB,,Active
2359,Ameer Abdullah,Ameer,Abdullah,RB,JAX,Active
6225,Kahzin Daniels,Kahzin,Daniels,OLB,,Active
1743,Brittan Golden,Brittan,Golden,WR,,Injured Reserve
1630,Darius Eubanks,Darius,Eubanks,LB,,Inactive
3489,Keith Lumpkin,Keith,Lumpkin,OT,,Active
103,Matt Forte,Matt,Forte,RB,,Inactive
6305,Austin Cutting,Austin,Cutting,LS,,Inactive
13375,Sonny Styles,Sonny,Styles,LB,WAS,Active
788,Dion Lewis,Dion,Lewis,RB,,Injured Reserve
5043,Nathan Shepherd,Nathan,Shepherd,DT,NO,Active
8241,Anthony Brown,Anthony,Brown,QB,,Active
5854,Drew Lock,Drew,Lock,QB,SEA,Active
13566,Max Llewellyn,Max,Llewellyn,DE,MIA,Active
5021,Lorenzo Carter,Lorenzo,Carter,LB,,Active
7519,Aaron Patrick,Aaron,Patrick,DE,,Active
2936,Rasheed Williams,Rasheed,Williams,RB,,Active
9,Mike Scifres,Mike,Scifres,P,,Inactive
4594,Alex Barrett,Alex,Barrett,DE,,Active
3211,Paul Perkins,Paul,Perkins,RB,,Active
7593,Trey Sermon,Trey,Sermon,RB,,Active
3731,Eric Lee,Eric,Lee,DE,,Inactive
6489,Taryn Christion,Taryn,Christion,QB,,Active
11855,Amari Gainer,Amari,Gainer,LB,NE,Active
8391,Dominique Robinson,Dominique,Robinson,DL,HOU,Active
7614,Darius Clark,Darius,Clark,RB,,Active
13142,J.R. Singleton,J.R.,Singleton,DL,SEA,Active
12832,Blayne Taylor,Blayne,Taylor,WR,,Active
12809,Mac Dalena,Mac,Dalena,WR,BUF,Active
6966,Javon Leake,Javon,Leake,RB,,Active
1209,Robert Blanton,Robert,Blanton,FS,,Inactive
4548,Joel Bouagnon,Joel,Bouagnon,RB,,Active
7967,Lawrence White,Lawrence,White,DB,,Active
114,Todd Herremans,Todd,Herremans,G,,Inactive
5316,Will Clapp,Will,Clapp,C,,Active
12354,Easton Dean,Easton,Dean,TE,,Active
3021,Devin Gardner,Devin,Gardner,WR,,Active
11579,Audric Estime,Audric,Estime,RB,NO,Active
12584,Darien Porter,Darien,Porter,DB,LV,Active
2267,Jimmie Ward,Jimmie,Ward,DB,,Active
12742,Connor Colby,Connor,Colby,OL,SF,Active
342,Cameron Wake,Cameron,Wake,DE,,Active
11572,Player Invalid,Player,Invalid,RB,,Inactive
1588,Nick Moody,Nick,Moody,LB,,Inactive
6206,Cody Brown,Cody,Brown,SS,,Inactive
13089,Caleb Etienne,Caleb,Etienne,OL,,Active
2225,Alex Bayer,Alex,Bayer,TE,,Inactive
4809,Brandon Greene,Brandon,Greene,G,,Active
6125,Jeffery Simmons,Jeffery,Simmons,DT,TEN,Active
HOU,,Houston,Texans,DEF,HOU,
3294,Dak Prescott,Dak,Prescott,QB,DAL,Active
4031,Travis Wilson,Travis,Wilson,TE,,Active
4084,Tyus Bowser,Tyus,Bowser,LB,,Active
6241,Jontrell Rocquemore,Jontrell,Rocquemore,S,,Inactive
11611,Player Invalid,Player,Invalid,WR,,Inactive
11252,Christian Young,Christian,Young,DB,,Active
1910,Connor Shaw,Connor,Shaw,QB,,Injured Reserve
7770,Patrick Johnson,Patrick,Johnson,LB,LV,Active
7373,Gus Cumberlander,Gus,Cumberlander,DE,,Active
3499,Dillon Lee,Dillon,Lee,OLB,,Active
16,Ray Rice,Ray,Rice,RB,,Inactive
51,Anthony Fasano,Anthony,Fasano,TE,,Inactive
12330,Aaron Brule,Aaron,Brule,LB,,Active
13718,Eric Gentry,Eric,Gentry,LB,CIN,Active
10934,Zach Harrison,Zach,Harrison,DE,ATL,Active
7120,Trevis Gipson,Trevis,Gipson,LB,CAR,Active
13301,Antonio Williams,Antonio,Williams,WR,WAS,Active
7274,Tyler Simmons,Tyler,Simmons,WR,,Active
5359,Dorren Miller,Dorren,Miller,WR,,Active
2127,Mohammed Seisay,Mohammed,Seisay,CB,,Inactive
934,Ryan Taylor,Ryan,Taylor,TE,,Inactive
7017,Trajan Bandy,Trajan,Bandy,CB,,Active
8010,Kenny Randall,Kenny,Randall,DT,,Active
7873,Jordan Meredith,Jordan,Meredith,OL,LV,Active
3768,Darius Powe,Darius,Powe,WR,,Inactive
6880,Logan Wilson,Logan,Wilson,LB,,Active
8296,Kaiir Elam,Kaiir,Elam,DB,KC,Active
5079,Darius Phillips,Darius,Phillips,CB,,Inactive
11324,Anderson Hardy,Anderson,Hardy,OL,,Active
12752,Eric Gregory,Eric,Gregory,DT,NE,Active
8473,Eric Johnson,Eric,Johnson,DT,MIN,Active
3517,Hunter Sharp,Hunter,Sharp,WR,,Inactive
2851,Kaleb Eulls,Kaleb,Eulls,DT,,Injured Reserve
12180,Alex McNulty,Alex,McNulty,K,,Active
2498,Derron Smith,Derron,Smith,SS,,Inactive
2661,Brock Hekking,Brock,Hekking,OLB,,Inactive
7869,David Moore,David,Moore,G,,Active
3609,Chris King,Chris,King,WR,,Active
421,Matthew Stafford,Matthew,Stafford,QB,LAR,Active
6654,JoJo Tillery,JoJo,Tillery,FS,,Active
1293,Jeremy Stewart,Jeremy,Stewart,RB,,Inactive
4368,Hardy Nickerson,Hardy,Nickerson,LB,,Active
11636,Johnny Wilson,Johnny,Wilson,WR,PHI,Active
5258,Damon Gibson,Damon,Gibson,WR,,Inactive
8134,Khalil Shakir,Khalil,Shakir,WR,BUF,Active
13817,Louis Moore,Louis,Moore,DB,MIA,Active
7380,Tyler Haycraft,Tyler,Haycraft,T,,Active
6023,Iman Marshall,Iman,Marshall,CB,,Active
13467,Trey Zuhn,Trey,Zuhn,OT,LV,Active
1634,Jason Weaver,Jason,Weaver,OT,,Inactive
5513,Tracy Sprinkle,Tracy,Sprinkle,DT,,Active
467,Sean Smith,Sean,Smith,CB,,Active
6555,AJ Cole,AJ,Cole,P,LV,Active
3823,Sam Carlson,Sam,Carlson,G,,Inactive
5398,Justin Crawford,Justin,Crawford,RB,,Active
8312,Kalon Barnes,Kalon,Barnes,DB,,Active
7828,Noah Gray,Noah,Gray,TE,KC,Active
3603,Kameron Canaday,Kameron,Canaday,LS,,Active
10861,Xazavian Valladay,Xazavian,Valladay,RB,,Active
13262,Paschal Ekeji,Paschal,Ekeji,DE,NYJ,Active
11667,Dallas Turner,Dallas,Turner,LB,MIN,Active
6098,Ben Burr-Kirven,Ben,Burr-Kirven,LB,,Active
13095,Wande Owens,Wande,Owens,DB,,Active
12564,Kenneth Grant,Kenneth,Grant,DL,MIA,Active
11218,Cam Bright,Cam,Bright,LB,,Active
12006,Sheridan Jones,Sheridan,Jones,CB,,Active
5482,Austin Davis,Austin,Davis,C,,Active
NE,,New England,Patriots,DEF,NE,
4814,De'Quan Hampton,De'Quan,Hampton,WR,,Active
7397,Parker Houston,Parker,Houston,TE,,Active
13148,Aaron Smith,Aaron,Smith,LB,,Active
12579,Jordan Burch,Jordan,Burch,DL,ARI,Active
6841,Jordan Elliott,Jordan,Elliott,DT,TEN,Active
11557,Joe Milton,Joe,Milton,QB,DAL,Active
5052,Ronald Jones,Ronald,Jones,RB,,Active
4128,Chad Williams,Chad,Williams,WR,,Active
888,Sterling Moore,Sterling,Moore,CB,,Inactive
3059,Dan Campbell,Dan,Campbell,,,Inactive
6516,Blake Blackmar,Blake,Blackmar,G,,Inactive
5677,Mo Porter,Mo,Porter,OT,,Active
3128,Jim Schwartz,Jim,Schwartz,,,Inactive
11054,Travis Bell,Travis,Bell,DL,,Active
6626,Isaac Zico,Isaac,Zico,WR,,Active
6757,James Fisher,James,Fisher,LS,,Active
13898,Corey Rucker,Corey,Rucker,WR,LV,Inactive
13304,O'Mega Blake,O'Mega,Blake,WR,,Active
6780,Joe Houston,Joe,Houston,,,Inactive
2550,Taurean Nixon,Taurean,Nixon,CB,,Inactive
5995,Justice Hill,Justice,Hill,RB,BAL,Active
3524,Marquise Williams,Marquise,Williams,QB,,Active
1375,Marc Anthony,Marc,Anthony,CB,,Inactive
7753,Pressley Harvin,Pressley,Harvin,P,,Active
3941,Tylor Harris,Tylor,Harris,DT,,Active
4115,Pat Elflein,Pat,Elflein,G,,Inactive
11764,Josh Newton,Josh,Newton,CB,CIN,Active
1784,Ross Weaver,Ross,Weaver,CB,,Inactive
5895,Chris Lindstrom,Chris,Lindstrom,G,ATL,Active
5477,Reggie Hunter,Reggie,Hunter,LB,,Active
4421,Jacob Hollister,Jacob,Hollister,TE,,Active
5055,M.J. Stewart,M.J.,Stewart,DB,HOU,Active
10886,Peter Skoronski,Peter,Skoronski,OL,TEN,Active
2926,Earnest Pettway,Earnest,Pettway,TE,,Inactive
2887,Quan Bray,Quan,Bray,WR,,Inactive
2681,Terry Redden,Terry,Redden,DT,,Active
12925,Jamaal Pritchett,Jamaal,Pritchett,WR,NYJ,Active
2891,Deontay Greenberry,Deontay,Greenberry,DE,,Active
11373,DJ Scaife,DJ,Scaife,OL,,Active
939,Brandon Fusco,Brandon,Fusco,G,,Inactive
1732,Willie Jefferson,Willie,Jefferson,OLB,,Inactive
13884,Chad Lindberg,Chad,Lindberg,OL,,Inactive
12517,Colston Loveland,Colston,Loveland,TE,CHI,Active
6081,Kendall Blanton,Kendall,Blanton,TE,,Active
1637,Kevin McDermott,Kevin,McDermott,LS,,Inactive
2762,Diaheem Watkins,Diaheem,Watkins,ILB,,Active
13,Sam Koch,Sam,Koch,P,,Active
4053,Garett Bolles,Garett,Bolles,OT,DEN,Active
4634,Kenneth Walker,Kenneth,Walker,WR,,Active
4479,Thomas Sperbeck,Thomas,Sperbeck,WR,,Active
3081,Doug Whaley,Doug,Whaley,,,Inactive
2370,D'Joun Smith,D'Joun,Smith,CB,,Inactive
3323,Marqui Christian,Marqui,Christian,DB,,Active
1464,Eric Fisher,Eric,Fisher,OT,,Inactive
7709,Rashad Weaver,Rashad,Weaver,LB,,Active
133,Greg Jones,Greg,Jones,RB,,Inactive
6974,Javaris Davis,Javaris,Davis,CB,,Active
1447,Luke Joeckel,Luke,Joeckel,G,,Inactive
3318,Kevin Hogan,Kevin,Hogan,QB,,Active
3346,Josh Forrest,Josh,Forrest,DE,,Inactive
3848,Greg Townsend,Greg,Townsend,DE,,Active
1251,Alameda Ta'amu,Alameda,Ta'amu,NT,,Inactive
3799,David Glidden,David,Glidden,WR,,Inactive
13686,Aidan Hubbard,Aidan,Hubbard,DE,SEA,Active
1856,Jeremiah George,Jeremiah,George,LB,,Injured Reserve
6005,Kevin Givens,Kevin,Givens,DT,SF,Active
7722,Bobby Brown,Bobby,Brown,DT,CAR,Active
5269,Codey McElroy,Codey,McElroy,TE,,Active
4817,Jimmy Herman,Jimmy,Herman,OLB,,Active
13739,Erick Hunter,Erick,Hunter,LB,DET,Active
14052,Jai'Onte' McMillan,Jai'Onte',McMillan,CB,IND,Active
2553,Rory Anderson,Rory,Anderson,TE,,Active
6331,Koa Farmer,Koa,Farmer,OLB,,Active
2167,Ricardo Allen,Ricardo,Allen,DB,CIN,Active
8389,Akayleb Evans,Akayleb,Evans,DB,CAR,Active
7974,Nick McCloud,Nick,McCloud,CB,,Active
4585,Anthony Nash,Anthony,Nash,WR,,Active
3815,Bryson Keeton,Bryson,Keeton,CB,,Inactive
2270,Justin Britt,Justin,Britt,OL,,Active
11229,Calvin Tyler,Calvin,Tyler,RB,,Active
2941,Milton Williams,Milton,Williams,WR,,Active
89,Chad Henne,Chad,Henne,QB,,Active
11076,NaJee Thompson,NaJee,Thompson,CB,,Active
8138,James Cook,James,Cook,RB,BUF,Active
3679,Mario Ojemudia,Mario,Ojemudia,DE,,Inactive
3134,Matt Nagy,Matt,Nagy,,,Inactive
5665,Darren Andrews,Darren,Andrews,WR,,Inactive
13906,Jaden Nixon,Jaden,Nixon,RB,GB,Active
2770,Harold Spears,Harold,Spears,TE,,Active
11281,Liam Anderson,Liam,Anderson,LB,CIN,Active
12081,Dyshawn Gales,Dyshawn,Gales,CB,,Active
2608,Dylan Wynn,Dylan,Wynn,DE,,Inactive
13727,Lardarius Webb,Lardarius,Webb,DB,BAL,Active
13385,Mansoor Delane,Mansoor,Delane,DB,KC,Active
5082,Simeon Thomas,Simeon,Thomas,CB,,Inactive
1876,Deji Olatoye,Deji,Olatoye,CB,,Inactive
8024,Andre Mintze,Andre,Mintze,LB,,Active
7723,Elerson G. Smith,Elerson G.,Smith,LB,,Active
2092,Akeem Davis,Akeem,Davis,S,,Inactive
13988,Stone Eby,Stone,Eby,TE,,Active
7159,Reid Sinnett,Reid,Sinnett,QB,,Active
7108,Hasise Dubois,Hasise,Dubois,WR,,Inactive
6000,Ryan Bates,Ryan,Bates,OL,,Active
1013,Doug Worthington,Doug,Worthington,DT,,Inactive
13574,Landon Robinson,Landon,Robinson,NT,CIN,Active
